10,27MAR2013:00:00:07,,,in[woodward]
10,27MAR2013:00:00:22,,,in[woodward]
10,27MAR2013:00:00:38,,,in[woodward]
10,27MAR2013:00:00:53,,,in[woodward]
10,27MAR2013:00:01:09,,,in[woodward]
10,27MAR2013:00:01:24,,,in[woodward]
10,27MAR2013:00:01:40,,,in[woodward]
10,27MAR2013:00:01:55,,,in[woodward]
10,27MAR2013:00:02:11,,,in[woodward]
10,27MAR2013:00:02:31,,,in[woodward]
10,27MAR2013:00:02:46,,,in[woodward]
10,27MAR2013:00:03:02,,,in[woodward]
10,27MAR2013:00:03:17,,,in[woodward]
10,27MAR2013:00:03:33,,,in[woodward]
10,27MAR2013:00:03:49,,,in[woodward]
10,27MAR2013:00:04:04,,,in[woodward]
10,27MAR2013:00:04:20,,,in[woodward]
10,27MAR2013:00:04:35,,,in[woodward]
10,27MAR2013:00:04:45,,,in[woodward]
10,27MAR2013:00:05:01,,,in[woodward]
10,27MAR2013:00:05:16,,,in[woodward]
10,27MAR2013:00:05:32,,,in[woodward]
10,27MAR2013:00:05:47,,,in[woodward]
10,27MAR2013:00:06:03,,,in[woodward]
10,27MAR2013:00:06:19,,,in[woodward]
10,27MAR2013:00:06:34,,,in[woodward]
10,27MAR2013:00:06:50,,,in[woodward]
10,27MAR2013:00:07:05,,,in[woodward]
10,27MAR2013:00:07:15,,,in[woodward]
10,27MAR2013:00:07:31,,,in[woodward]
10,27MAR2013:00:07:46,,,in[woodward]
10,27MAR2013:00:08:02,,,in[woodward]
10,27MAR2013:00:08:18,,,in[woodward]
10,27MAR2013:00:08:33,,,in[woodward]
10,27MAR2013:00:08:49,,,in[woodward]
10,27MAR2013:00:09:05,,,in[woodward]
10,27MAR2013:00:09:20,,,in[woodward]
10,27MAR2013:00:09:36,,,in[woodward]
10,27MAR2013:00:09:51,,,in[woodward]
10,27MAR2013:00:10:07,,,in[woodward]
10,27MAR2013:00:10:22,,,in[woodward]
10,27MAR2013:00:10:38,,,in[woodward]
10,27MAR2013:00:10:54,,,in[woodward]
10,27MAR2013:00:11:09,,,in[woodward]
10,27MAR2013:00:11:25,,,in[woodward]
10,27MAR2013:00:11:40,,,in[woodward]
10,27MAR2013:00:11:56,,,in[woodward]
10,27MAR2013:00:12:11,,,in[woodward]
10,27MAR2013:00:12:31,,,in[woodward]
10,27MAR2013:00:12:47,,,in[woodward]
10,27MAR2013:00:13:02,,,in[woodward]
10,27MAR2013:00:13:18,,,in[woodward]
10,27MAR2013:00:13:33,,,in[woodward]
10,27MAR2013:00:13:49,,,in[woodward]
10,27MAR2013:00:14:05,,,in[woodward]
10,27MAR2013:00:14:20,,,in[woodward]
10,27MAR2013:00:14:36,,,in[woodward]
10,27MAR2013:00:14:51,,,in[woodward]
10,27MAR2013:00:15:07,,,in[woodward]
10,27MAR2013:00:15:22,,,in[woodward]
10,27MAR2013:00:15:38,,,in[woodward]
10,27MAR2013:00:15:54,,,in[woodward]
10,27MAR2013:00:16:09,,,in[woodward]
10,27MAR2013:00:16:25,,,in[woodward]
10,27MAR2013:00:16:40,,,in[woodward]
10,27MAR2013:00:16:56,,,in[woodward]
10,27MAR2013:00:17:12,,,in[woodward]
10,27MAR2013:00:17:31,,,in[woodward]
10,27MAR2013:00:17:47,,,in[woodward]
10,27MAR2013:00:18:02,,,in[woodward]
10,27MAR2013:00:18:18,,,in[woodward]
10,27MAR2013:00:18:33,,,in[woodward]
10,27MAR2013:00:18:49,,,in[woodward]
10,27MAR2013:00:19:04,,,in[woodward]
10,27MAR2013:00:19:20,,,in[woodward]
10,27MAR2013:00:19:35,,,in[woodward]
10,27MAR2013:00:19:51,,,in[woodward]
10,27MAR2013:00:20:07,,,in[woodward]
10,27MAR2013:00:20:22,,,in[woodward]
10,27MAR2013:00:20:38,,,in[woodward]
10,27MAR2013:00:20:53,,,in[woodward]
10,27MAR2013:00:21:09,,,in[woodward]
10,27MAR2013:00:21:24,,,in[woodward]
10,27MAR2013:00:21:40,,,in[woodward]
10,27MAR2013:00:21:56,,,in[woodward]
10,27MAR2013:00:22:11,,,in[woodward]
10,27MAR2013:00:22:31,,,in[woodward]
10,27MAR2013:00:22:47,,,in[woodward]
10,27MAR2013:00:23:02,,,in[woodward]
10,27MAR2013:00:23:18,,,in[woodward]
10,27MAR2013:00:23:33,,,in[woodward]
10,27MAR2013:00:23:49,,,in[woodward]
10,27MAR2013:00:24:04,,,in[woodward]
10,27MAR2013:00:24:20,,,in[woodward]
10,27MAR2013:00:24:36,,,in[woodward]
10,27MAR2013:00:25:01,,,in[woodward]
10,27MAR2013:00:25:20,,,in[woodward]
10,27MAR2013:00:25:35,,,in[woodward]
10,27MAR2013:00:25:51,,,in[woodward]
10,27MAR2013:00:26:06,,,in[woodward]
10,27MAR2013:00:26:22,,,in[woodward]
10,27MAR2013:00:26:38,,,in[woodward]
10,27MAR2013:00:26:53,,,in[woodward]
10,27MAR2013:00:27:08,,,in[woodward]
10,27MAR2013:00:27:31,,,in[woodward]
10,27MAR2013:00:27:47,,,in[woodward]
10,27MAR2013:00:28:02,,,in[woodward]
10,27MAR2013:00:28:18,,,in[woodward]
10,27MAR2013:00:28:33,,,in[woodward]
10,27MAR2013:00:28:49,,,in[woodward]
10,27MAR2013:00:29:05,,,in[woodward]
10,27MAR2013:00:29:20,,,in[woodward]
10,27MAR2013:00:29:36,,,in[woodward]
10,27MAR2013:00:29:51,,,in[woodward]
10,27MAR2013:00:30:07,,,in[woodward]
10,27MAR2013:00:30:22,,,in[woodward]
10,27MAR2013:00:30:38,,,in[woodward]
10,27MAR2013:00:30:54,,,in[woodward]
10,27MAR2013:00:31:09,,,in[woodward]
10,27MAR2013:00:31:25,,,in[woodward]
10,27MAR2013:00:31:40,,,in[woodward]
10,27MAR2013:00:31:56,,,in[woodward]
10,27MAR2013:00:32:11,,,in[woodward]
10,27MAR2013:00:32:31,,,in[woodward]
10,27MAR2013:00:32:47,,,in[woodward]
10,27MAR2013:00:33:02,,,in[woodward]
10,27MAR2013:00:33:18,,,in[woodward]
10,27MAR2013:00:33:33,,,in[woodward]
10,27MAR2013:00:33:49,,,in[woodward]
10,27MAR2013:00:34:04,,,in[woodward]
10,27MAR2013:00:34:20,,,in[woodward]
10,27MAR2013:00:34:35,,,in[woodward]
10,27MAR2013:00:34:51,,,in[woodward]
10,27MAR2013:00:35:06,,,in[woodward]
10,27MAR2013:00:35:22,,,in[woodward]
10,27MAR2013:00:35:38,,,in[woodward]
10,27MAR2013:00:35:53,,,in[woodward]
10,27MAR2013:00:36:09,,,in[woodward]
10,27MAR2013:00:36:24,,,in[woodward]
10,27MAR2013:00:36:40,,,in[woodward]
10,27MAR2013:00:36:55,,,in[woodward]
10,27MAR2013:00:37:11,,,in[woodward]
10,27MAR2013:00:37:31,,,in[woodward]
10,27MAR2013:00:37:46,,,in[woodward]
10,27MAR2013:00:38:02,,,in[woodward]
10,27MAR2013:00:38:18,,,in[woodward]
10,27MAR2013:00:38:33,,,in[woodward]
10,27MAR2013:00:38:49,,,in[woodward]
10,27MAR2013:00:39:04,,,in[woodward]
10,27MAR2013:00:39:20,,,in[woodward]
10,27MAR2013:00:39:35,,,in[woodward]
10,27MAR2013:00:39:51,,,in[woodward]
10,27MAR2013:00:40:06,,,in[woodward]
10,27MAR2013:00:40:22,,,in[woodward]
10,27MAR2013:00:40:38,,,in[woodward]
10,27MAR2013:00:40:53,,,in[woodward]
10,27MAR2013:00:41:09,,,in[woodward]
10,27MAR2013:00:41:24,,,in[woodward]
10,27MAR2013:00:41:40,,,in[woodward]
10,27MAR2013:00:41:55,,,in[woodward]
10,27MAR2013:00:42:11,,,in[woodward]
10,27MAR2013:00:42:31,,,in[woodward]
10,27MAR2013:00:42:47,,,in[woodward]
10,27MAR2013:00:43:02,,,in[woodward]
10,27MAR2013:00:43:18,,,in[woodward]
10,27MAR2013:00:43:33,,,in[woodward]
10,27MAR2013:00:43:49,,,in[woodward]
10,27MAR2013:00:44:04,,,in[woodward]
10,27MAR2013:00:44:20,,,in[woodward]
10,27MAR2013:00:44:35,,,in[woodward]
10,27MAR2013:00:44:45,,,in[woodward]
10,27MAR2013:00:45:01,,,in[woodward]
10,27MAR2013:00:45:16,,,in[woodward]
10,27MAR2013:00:45:32,,,in[woodward]
10,27MAR2013:00:45:47,,,in[woodward]
10,27MAR2013:00:46:03,,,in[woodward]
10,27MAR2013:00:46:18,,,in[woodward]
10,27MAR2013:00:46:34,,,in[woodward]
10,27MAR2013:00:46:50,,,in[woodward]
10,27MAR2013:00:47:05,,,in[woodward]
10,27MAR2013:00:47:15,,,in[woodward]
10,27MAR2013:00:47:31,,,in[woodward]
10,27MAR2013:00:47:47,,,in[woodward]
10,27MAR2013:00:48:02,,,in[woodward]
10,27MAR2013:00:48:18,,,in[woodward]
10,27MAR2013:00:48:33,,,in[woodward]
10,27MAR2013:00:48:49,,,in[woodward]
10,27MAR2013:00:49:05,,,in[woodward]
10,27MAR2013:00:49:20,,,in[woodward]
10,27MAR2013:00:49:36,,,in[woodward]
10,27MAR2013:00:49:51,,,in[woodward]
10,27MAR2013:00:50:07,,,in[woodward]
10,27MAR2013:00:50:22,,,in[woodward]
10,27MAR2013:00:50:38,,,in[woodward]
10,27MAR2013:00:50:54,,,in[woodward]
10,27MAR2013:00:51:09,,,in[woodward]
10,27MAR2013:00:51:24,,,in[woodward]
10,27MAR2013:00:51:40,,,in[woodward]
10,27MAR2013:00:51:56,,,in[woodward]
10,27MAR2013:00:52:11,,,in[woodward]
10,27MAR2013:00:52:31,,,in[woodward]
10,27MAR2013:00:52:47,,,in[woodward]
10,27MAR2013:00:53:02,,,in[woodward]
10,27MAR2013:00:53:18,,,in[woodward]
10,27MAR2013:00:53:33,,,in[woodward]
10,27MAR2013:00:53:49,,,in[woodward]
10,27MAR2013:00:54:05,,,in[woodward]
10,27MAR2013:00:54:20,,,in[woodward]
10,27MAR2013:00:54:36,,,in[woodward]
10,27MAR2013:00:54:51,,,in[woodward]
10,27MAR2013:00:55:07,,,in[woodward]
10,27MAR2013:00:55:29,,,in[woodward]
10,27MAR2013:00:55:44,,,in[woodward]
10,27MAR2013:00:56:00,,,in[woodward]
10,27MAR2013:00:56:15,,,in[woodward]
10,27MAR2013:00:56:31,,,in[woodward]
10,27MAR2013:00:56:47,,,in[woodward]
10,27MAR2013:00:57:02,,,in[woodward]
10,27MAR2013:00:57:15,,,in[woodward]
10,27MAR2013:00:57:31,,,in[woodward]
10,27MAR2013:00:57:47,,,in[woodward]
10,27MAR2013:00:58:02,,,in[woodward]
10,27MAR2013:00:58:18,,,in[woodward]
10,27MAR2013:00:58:33,,,in[woodward]
10,27MAR2013:00:58:49,,,in[woodward]
10,27MAR2013:00:59:05,,,in[woodward]
10,27MAR2013:00:59:20,,,in[woodward]
10,27MAR2013:00:59:36,,,in[woodward]
10,27MAR2013:00:59:51,,,in[woodward]
10,27MAR2013:01:00:07,,,in[woodward]
10,27MAR2013:01:00:22,,,in[woodward]
10,27MAR2013:01:00:38,,,in[woodward]
10,27MAR2013:01:00:53,,,in[woodward]
10,27MAR2013:01:01:09,,,in[woodward]
10,27MAR2013:01:01:25,,,in[woodward]
10,27MAR2013:01:01:40,,,in[woodward]
10,27MAR2013:01:01:56,,,in[woodward]
10,27MAR2013:01:02:11,,,in[woodward]
10,27MAR2013:01:02:31,,,in[woodward]
10,27MAR2013:01:02:47,,,in[woodward]
10,27MAR2013:01:03:02,,,in[woodward]
10,27MAR2013:01:03:18,,,in[woodward]
10,27MAR2013:01:03:33,,,in[woodward]
10,27MAR2013:01:03:49,,,in[woodward]
10,27MAR2013:01:04:05,,,in[woodward]
10,27MAR2013:01:04:20,,,in[woodward]
10,27MAR2013:01:04:36,,,in[woodward]
10,27MAR2013:01:05:01,,,in[woodward]
10,27MAR2013:01:05:16,,,in[woodward]
10,27MAR2013:01:05:32,,,in[woodward]
10,27MAR2013:01:05:47,,,in[woodward]
10,27MAR2013:01:06:03,,,in[woodward]
10,27MAR2013:01:06:18,,,in[woodward]
10,27MAR2013:01:06:34,,,in[woodward]
10,27MAR2013:01:06:50,,,in[woodward]
10,27MAR2013:01:07:05,,,in[woodward]
10,27MAR2013:01:07:15,,,in[woodward]
10,27MAR2013:01:07:31,,,in[woodward]
10,27MAR2013:01:07:46,,,in[woodward]
10,27MAR2013:01:08:02,,,in[woodward]
10,27MAR2013:01:08:18,,,in[woodward]
10,27MAR2013:01:08:33,,,in[woodward]
10,27MAR2013:01:08:49,,,in[woodward]
10,27MAR2013:01:09:04,,,in[woodward]
10,27MAR2013:01:09:20,,,in[woodward]
10,27MAR2013:01:09:35,,,in[woodward]
10,27MAR2013:01:09:51,,,in[woodward]
10,27MAR2013:01:10:07,,,in[woodward]
10,27MAR2013:01:10:22,,,in[woodward]
10,27MAR2013:01:10:38,,,in[woodward]
10,27MAR2013:01:10:54,,,in[woodward]
10,27MAR2013:01:11:09,,,in[woodward]
10,27MAR2013:01:11:25,,,in[woodward]
10,27MAR2013:01:11:40,,,in[woodward]
10,27MAR2013:01:11:56,,,in[woodward]
10,27MAR2013:01:12:11,,,in[woodward]
10,27MAR2013:01:12:31,,,in[woodward]
10,27MAR2013:01:12:47,,,in[woodward]
10,27MAR2013:01:13:02,,,in[woodward]
10,27MAR2013:01:13:18,,,in[woodward]
10,27MAR2013:01:13:33,,,in[woodward]
10,27MAR2013:01:13:49,,,in[woodward]
10,27MAR2013:01:14:04,,,in[woodward]
10,27MAR2013:01:14:20,,,in[woodward]
10,27MAR2013:01:14:36,,,in[woodward]
10,27MAR2013:01:14:51,,,in[woodward]
10,27MAR2013:01:15:07,,,in[woodward]
10,27MAR2013:01:15:22,,,in[woodward]
10,27MAR2013:01:15:38,,,in[woodward]
10,27MAR2013:01:15:54,,,in[woodward]
10,27MAR2013:01:16:09,,,in[woodward]
10,27MAR2013:01:16:25,,,in[woodward]
10,27MAR2013:01:16:40,,,in[woodward]
10,27MAR2013:01:16:56,,,in[woodward]
10,27MAR2013:01:17:11,,,in[woodward]
10,27MAR2013:01:17:31,,,in[woodward]
10,27MAR2013:01:17:46,,,in[woodward]
10,27MAR2013:01:18:02,,,in[woodward]
10,27MAR2013:01:18:18,,,in[woodward]
10,27MAR2013:01:18:33,,,in[woodward]
10,27MAR2013:01:18:49,,,in[woodward]
10,27MAR2013:01:19:04,,,in[woodward]
10,27MAR2013:01:19:20,,,in[woodward]
10,27MAR2013:01:19:36,,,in[woodward]
10,27MAR2013:01:19:51,,,in[woodward]
10,27MAR2013:01:20:07,,,in[woodward]
10,27MAR2013:01:20:22,,,in[woodward]
10,27MAR2013:01:20:38,,,in[woodward]
10,27MAR2013:01:20:53,,,in[woodward]
10,27MAR2013:01:21:09,,,in[woodward]
10,27MAR2013:01:21:24,,,in[woodward]
